batter,pitch_type,pitch_name,family,pitches,whiff,slg,xwoba
606466,CH,Changeup,Offspeed,364,0.3,0.26436781609195403,0.28465134065934067
606466,SI,Sinker,Fastball,203,0.050505050505050504,0.8070175438596491,0.5075269672131147
606466,SL,Slider,Breaking,201,0.21495327102803738,0.4,0.3410103275862069
606466,CU,Curveball,Breaking,140,0.23333333333333334,0.7241379310344828,0.49041786666666665
606466,ST,Sweeper,Breaking,138,0.37681159420289856,0.39285714285714285,0.2971389411764706
606466,FS,Splitter,Offspeed,128,0.4,0.2857142857142857,0.20903578125
606466,FC,Cutter,Fastball,122,0.17543859649122806,0.32,0.3109394444444445
606466,KC,Knuckle-Curve,Breaking,39,0.2222222222222222,0.15384615384615385,0.2274877857142857
606992,FF,4-Seam FB,Fastball,92,0.28888888888888886,0.47619047619047616,0.3716537692307692
606992,SI,Sinker,Fastball,67,0.16129032258064516,0.6153846153846154,0.3434166666666667
606992,SL,Slider,Breaking,62,0.53125,0.13333333333333333,0.12121428571428572
606992,ST,Sweeper,Breaking,29,0.5833333333333334,0.0,0.24787499999999998
606992,CH,Changeup,Offspeed,28,0.375,0.0,0.17139785714285713
607043,FF,4-Seam FB,Fastball,734,0.19722222222222222,0.43037974683544306,0.3306718023255814
607043,SI,Sinker,Fastball,328,0.14814814814814814,0.3287671232876712,0.37708562195121953
607043,SL,Slider,Breaking,281,0.2876712328767123,0.5396825396825397,0.39506897101449273
607043,CH,Changeup,Offspeed,215,0.2608695652173913,0.35384615384615387,0.319550126984127
607043,FC,Cutter,Fastball,167,0.23300970873786409,0.475,0.3949307674418604
607043,ST,Sweeper,Breaking,144,0.2727272727272727,0.4838709677419355,0.37380715625
607043,CU,Curveball,Breaking,116,0.17073170731707318,0.3333333333333333,0.43199222727272724
607043,KC,Knuckle-Curve,Breaking,55,0.2,0.5,0.4158523333333333
607043,FS,Splitter,Offspeed,29,0.25,0.7272727272727273,0.43309090909090914
607208,FF,4-Seam FB,Fastball,572,0.21352313167259787,0.4715447154471545,0.3322254296296296
607208,SI,Sinker,Fastball,366,0.11764705882352941,0.44954128440366975,0.3660874912280702
607208,SL,Slider,Breaking,357,0.36464088397790057,0.32222222222222224,0.24512967391304347
607208,ST,Sweeper,Breaking,234,0.37037037037037035,0.22641509433962265,0.1824167857142857
607208,CH,Changeup,Offspeed,186,0.35106382978723405,0.3541666666666667,0.2986615555555555
607208,FC,Cutter,Fastball,166,0.3103448275862069,0.2631578947368421,0.29378171794871794
607208,CU,Curveball,Breaking,126,0.28125,0.45714285714285713,0.29919999999999997
607208,FS,Splitter,Offspeed,51,0.43333333333333335,0.35714285714285715,0.1982142857142857
607208,KC,Knuckle-Curve,Breaking,46,0.4166666666666667,0.5555555555555556,0.35108290000000003
608070,FF,4-Seam FB,Fastball,463,0.12444444444444444,0.5473684210526316,0.39550176635514017
608070,CH,Changeup,Offspeed,296,0.19402985074626866,0.3611111111111111,0.30013940540540546
608070,SL,Slider,Breaking,242,0.21052631578947367,0.3333333333333333,0.3214303333333333
608070,SI,Sinker,Fastball,214,0.125,0.3333333333333333,0.3453979512195122
608070,FC,Cutter,Fastball,210,0.17142857142857143,0.4318181818181818,0.29407017391304346
608070,CU,Curveball,Breaking,100,0.20588235294117646,0.4,0.4243292857142857
608070,ST,Sweeper,Breaking,86,0.1,0.2777777777777778,0.37906057142857147
